# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-03-07 17:42:48 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01193050 CONNECTICUT RIVER AT MIDDLE HADDAM, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01193050
#            TS   parameter     statistic     Description
#         64798       72137     00003     Discharge, tidally filtered, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64798_72137_00003	64798_72137_00003_cd
USGS	01193050	2016-09-29	4340	A
USGS	01193050	2016-09-30	4260	A
USGS	01193050	2016-10-01	4590	A
USGS	01193050	2016-10-02	3940	A
USGS	01193050	2016-10-03	3670	A
USGS	01193050	2016-10-04	3870	A
USGS	01193050	2016-10-05	4660	A
USGS	01193050	2016-10-06	5010	A
USGS	01193050	2016-10-07	5330	A
USGS	01193050	2016-10-08	4290	A
USGS	01193050	2016-10-09	4410	A
USGS	01193050	2016-10-10	3960	A
USGS	01193050	2016-10-11	4220	A
USGS	01193050	2016-10-12	4900	A
USGS	01193050	2016-10-13	4550	A
USGS	01193050	2016-10-14	3450	A
USGS	01193050	2016-10-15	2910	A
USGS	01193050	2016-10-16	2740	A
USGS	01193050	2016-10-17	2690	A
USGS	01193050	2016-10-18	3120	A
USGS	01193050	2016-10-19	4500	A
USGS	01193050	2016-10-20	3540	A
USGS	01193050	2016-10-21	3850	A
USGS	01193050	2016-10-22	6970	A
USGS	01193050	2016-10-23	7170	A
USGS	01193050	2016-10-24	6170	A
USGS	01193050	2016-10-25	7380	A
USGS	01193050	2016-10-26	6530	A
USGS	01193050	2016-10-27	5570	A
USGS	01193050	2016-10-28	7700	A
USGS	01193050	2016-10-29	7220	A
USGS	01193050	2016-10-30	10200	A
USGS	01193050	2016-10-31	10800	A
USGS	01193050	2016-11-01	10500	A:e
USGS	01193050	2016-11-02	10800	A:e
USGS	01193050	2016-11-03	9260	A
USGS	01193050	2016-11-04	8400	A
USGS	01193050	2016-11-05	8170	A
USGS	01193050	2016-11-06	9490	A
USGS	01193050	2016-11-07	10300	A
USGS	01193050	2016-11-08	10700	A
USGS	01193050	2016-11-09	9980	A
USGS	01193050	2016-11-10	8140	A
USGS	01193050	2016-11-11	7460	A
USGS	01193050	2016-11-12	6020	A
USGS	01193050	2016-11-13	5450	A
USGS	01193050	2016-11-14	4280	A
USGS	01193050	2016-11-15	5850	A
USGS	01193050	2016-11-16	8750	A
USGS	01193050	2016-11-17	9190	A
USGS	01193050	2016-11-18	7820	A
USGS	01193050	2016-11-19	7550	A
USGS	01193050	2016-11-20	8950	A
USGS	01193050	2016-11-21	8030	A
USGS	01193050	2016-11-22	8580	A
USGS	01193050	2016-11-23	9070	A
USGS	01193050	2016-11-24	7760	A
USGS	01193050	2016-11-25	7510	A
USGS	01193050	2016-11-26	7270	A
USGS	01193050	2016-11-27	7060	A
USGS	01193050	2016-11-28	7660	A
USGS	01193050	2016-11-29	8210	A
USGS	01193050	2016-11-30	10600	A
USGS	01193050	2016-12-01	17400	A
USGS	01193050	2016-12-02	27500	A
USGS	01193050	2016-12-03	31100	A
USGS	01193050	2016-12-04	26300	A
USGS	01193050	2016-12-05	21600	A
USGS	01193050	2016-12-06	17300	A
USGS	01193050	2016-12-07	13400	A
USGS	01193050	2016-12-08	12800	A
USGS	01193050	2016-12-09	13200	A
USGS	01193050	2016-12-10	10800	A
USGS	01193050	2016-12-11	8470	A
USGS	01193050	2016-12-12	8280	A
USGS	01193050	2016-12-13	8620	A
USGS	01193050	2016-12-14	8520	A
USGS	01193050	2016-12-15	10100	A
USGS	01193050	2016-12-16	8560	A
USGS	01193050	2016-12-17	6290	A
USGS	01193050	2016-12-18	7790	A
USGS	01193050	2016-12-19	9040	A
USGS	01193050	2016-12-20	11800	A
USGS	01193050	2016-12-21	16300	A
USGS	01193050	2016-12-22	14500	A
USGS	01193050	2016-12-23	13200	A
USGS	01193050	2016-12-24	13100	A
USGS	01193050	2016-12-25	13100	A
USGS	01193050	2016-12-26	11300	A
USGS	01193050	2016-12-27	12600	A
USGS	01193050	2016-12-28	11700	A
USGS	01193050	2016-12-29	14100	A
USGS	01193050	2016-12-30	17600	A
USGS	01193050	2016-12-31	16000	A
USGS	01193050	2017-01-01	15600	A
USGS	01193050	2017-01-02	13000	A
USGS	01193050	2017-01-03	11800	A
USGS	01193050	2017-01-04	15400	A
USGS	01193050	2017-01-05	17200	A
USGS	01193050	2017-01-06	17000	A
USGS	01193050	2017-01-07	14400	A
USGS	01193050	2017-01-08	9520	A
USGS	01193050	2017-01-09	9410	A
USGS	01193050	2017-01-10	10000	A
USGS	01193050	2017-01-11	12400	A
USGS	01193050	2017-01-12	13700	A
USGS	01193050	2017-01-13	16900	A
USGS	01193050	2017-01-14	19400	A
USGS	01193050	2017-01-15	21500	A
USGS	01193050	2017-01-16	19800	A
USGS	01193050	2017-01-17	17300	A
USGS	01193050	2017-01-18	15400	A
USGS	01193050	2017-01-19	15400	A
USGS	01193050	2017-01-20	15700	A
USGS	01193050	2017-01-21	16100	A
USGS	01193050	2017-01-22	14400	A
USGS	01193050	2017-01-23	13100	A
USGS	01193050	2017-01-24	17300	A
USGS	01193050	2017-01-25	19100	A
USGS	01193050	2017-01-26	18200	A
USGS	01193050	2017-01-27	18800	A:e
USGS	01193050	2017-01-28	17100	A:e
USGS	01193050	2017-01-29	15000	A:e
USGS	01193050	2017-01-30	14200	A:e
USGS	01193050	2017-01-31	14000	A:e
USGS	01193050	2017-02-01	14200	A:e
USGS	01193050	2017-02-02	12900	A:e
USGS	01193050	2017-02-03	12400	A:e
USGS	01193050	2017-02-04	12400	A:e
USGS	01193050	2017-02-05	12900	A:e
USGS	01193050	2017-02-06	12300	A:e
USGS	01193050	2017-02-07	11800	A:e
USGS	01193050	2017-02-08	12800	A:e
USGS	01193050	2017-02-09	11300	A:e
USGS	01193050	2017-02-10	5950	A:e
USGS	01193050	2017-02-11	7540	A:e
USGS	01193050	2017-02-12	10900	A:e
USGS	01193050	2017-02-13	11500	A:e
USGS	01193050	2017-02-14	10400	A:e
USGS	01193050	2017-02-15	12800	A:e
USGS	01193050	2017-02-16	14300	A:e
USGS	01193050	2017-02-17	13100	A:e
USGS	01193050	2017-02-18	11000	A:e
USGS	01193050	2017-02-19	11300	A:e
USGS	01193050	2017-02-20	11500	A:e
USGS	01193050	2017-02-21	12300	A:e
USGS	01193050	2017-02-22	14300	A:e
USGS	01193050	2017-02-23	15000	A:e
USGS	01193050	2017-02-24	17300	A:e
USGS	01193050	2017-02-25	26600	A:e
USGS	01193050	2017-02-26	46400	A:e
USGS	01193050	2017-02-27	65800	A:e
USGS	01193050	2017-02-28	70700	A:e
USGS	01193050	2017-03-01	61000	A
USGS	01193050	2017-03-02	53100	A
USGS	01193050	2017-03-03	54000	A
USGS	01193050	2017-03-04	57100	A
USGS	01193050	2017-03-05	49900	A
USGS	01193050	2017-03-06	37600	A
USGS	01193050	2017-03-07	30000	A
USGS	01193050	2017-03-08	28800	A
USGS	01193050	2017-03-09	28300	A
USGS	01193050	2017-03-10	27100	A
USGS	01193050	2017-03-11	26400	A
USGS	01193050	2017-03-12	23100	A
USGS	01193050	2017-03-13	18100	A
USGS	01193050	2017-03-14	15700	A
USGS	01193050	2017-03-15	16500	A
USGS	01193050	2017-03-16	18900	A
USGS	01193050	2017-03-17	20600	A
USGS	01193050	2017-03-18	19700	A
USGS	01193050	2017-03-19	19600	A
USGS	01193050	2017-03-20	18300	A
USGS	01193050	2017-03-21	18500	A
USGS	01193050	2017-03-22	20700	A
USGS	01193050	2017-03-23	19800	A
USGS	01193050	2017-03-24	17200	A
USGS	01193050	2017-03-25	15600	A
USGS	01193050	2017-03-26	14700	A
USGS	01193050	2017-03-27	16400	A
USGS	01193050	2017-03-28	21100	A
USGS	01193050	2017-03-29	26700	A
USGS	01193050	2017-03-30	29400	A
USGS	01193050	2017-03-31	30700	A
USGS	01193050	2017-04-01	35000	A
USGS	01193050	2017-04-02	36000	A
USGS	01193050	2017-04-03	32400	A
USGS	01193050	2017-04-04	35200	A
USGS	01193050	2017-04-05	50500	A
USGS	01193050	2017-04-06	64900	A
USGS	01193050	2017-04-07	71700	A
USGS	01193050	2017-04-08	76900	A
USGS	01193050	2017-04-09	78400	A
USGS	01193050	2017-04-10	72900	A
USGS	01193050	2017-04-11	66100	A
USGS	01193050	2017-04-12	65900	A
USGS	01193050	2017-04-13	68000	A
USGS	01193050	2017-04-14	68800	A
USGS	01193050	2017-04-15	68800	A
USGS	01193050	2017-04-16	66000	A
USGS	01193050	2017-04-17	61600	A
USGS	01193050	2017-04-18	59000	A
USGS	01193050	2017-04-19	57400	A
USGS	01193050	2017-04-20	55100	A
USGS	01193050	2017-04-21	52700	A
USGS	01193050	2017-04-22	50700	A
USGS	01193050	2017-04-23	47600	A
USGS	01193050	2017-04-24	42600	A
USGS	01193050	2017-04-25	38400	A
USGS	01193050	2017-04-26	37700	A
USGS	01193050	2017-04-27	40300	A
USGS	01193050	2017-04-28	42100	A
USGS	01193050	2017-04-29	39500	A
USGS	01193050	2017-04-30	33600	A
USGS	01193050	2017-05-01	29100	A
USGS	01193050	2017-05-02	29100	A
USGS	01193050	2017-05-03	36000	A
USGS	01193050	2017-05-04	42600	A
USGS	01193050	2017-05-05	45400	A
USGS	01193050	2017-05-06	51100	A
USGS	01193050	2017-05-07	58100	A
USGS	01193050	2017-05-08	58000	A
USGS	01193050	2017-05-09	53200	A
USGS	01193050	2017-05-10	48400	A
USGS	01193050	2017-05-11	42300	A
USGS	01193050	2017-05-12	36900	A
USGS	01193050	2017-05-13	33100	A
USGS	01193050	2017-05-14	35000	A
USGS	01193050	2017-05-15	42300	A
USGS	01193050	2017-05-16	47800	A
USGS	01193050	2017-05-17	49600	A
USGS	01193050	2017-05-18	47800	A
USGS	01193050	2017-05-19	42200	A
USGS	01193050	2017-05-20	35600	A
USGS	01193050	2017-05-21	29600	A
USGS	01193050	2017-05-22	24700	A
USGS	01193050	2017-05-23	21400	A
USGS	01193050	2017-05-24	20700	A
USGS	01193050	2017-05-25	22200	A
USGS	01193050	2017-05-26	24900	A
USGS	01193050	2017-05-27	33000	A
USGS	01193050	2017-05-28	39500	A
USGS	01193050	2017-05-29	36500	A
USGS	01193050	2017-05-30	31300	A
USGS	01193050	2017-05-31	28700	A
USGS	01193050	2017-06-01	29700	A
USGS	01193050	2017-06-02	32300	A
USGS	01193050	2017-06-03	29800	A
USGS	01193050	2017-06-04	24400	A
USGS	01193050	2017-06-05	20100	A
USGS	01193050	2017-06-06	21900	A
USGS	01193050	2017-06-07	37900	A
USGS	01193050	2017-06-08	54900	A
USGS	01193050	2017-06-09	54600	A
USGS	01193050	2017-06-10	41600	A
USGS	01193050	2017-06-11	29800	A
USGS	01193050	2017-06-12	23100	A
USGS	01193050	2017-06-13	19500	A
USGS	01193050	2017-06-14	17600	A
USGS	01193050	2017-06-15	13900	A
USGS	01193050	2017-06-16	11500	A
USGS	01193050	2017-06-17	12100	A
USGS	01193050	2017-06-18	12900	A
USGS	01193050	2017-06-19	13700	A
USGS	01193050	2017-06-20	21200	A
USGS	01193050	2017-06-21	29000	A
USGS	01193050	2017-06-22	26600	A
USGS	01193050	2017-06-23	21900	A
USGS	01193050	2017-06-24	20100	A
USGS	01193050	2017-06-25	18800	A
USGS	01193050	2017-06-26	19400	A
USGS	01193050	2017-06-27	21000	A
USGS	01193050	2017-06-28	18900	A
USGS	01193050	2017-06-29	14700	A
USGS	01193050	2017-06-30	13400	A
USGS	01193050	2017-07-01	17400	A
USGS	01193050	2017-07-02	29300	A
USGS	01193050	2017-07-03	42900	A
USGS	01193050	2017-07-04	49400	A
USGS	01193050	2017-07-05	41400	A
USGS	01193050	2017-07-06	28100	A
USGS	01193050	2017-07-07	18700	A
USGS	01193050	2017-07-08	16700	A
USGS	01193050	2017-07-09	15600	A
USGS	01193050	2017-07-10	13100	A
USGS	01193050	2017-07-11	12900	A
USGS	01193050	2017-07-12	13100	A
USGS	01193050	2017-07-13	12300	A
USGS	01193050	2017-07-14	12900	A
USGS	01193050	2017-07-15	13900	A
USGS	01193050	2017-07-16	14200	A
USGS	01193050	2017-07-17	13500	A
USGS	01193050	2017-07-18	13500	A
USGS	01193050	2017-07-19	14800	A
USGS	01193050	2017-07-20	15000	A
USGS	01193050	2017-07-21	13700	A
USGS	01193050	2017-07-22	11100	A
USGS	01193050	2017-07-23	9810	A
USGS	01193050	2017-07-24	9650	A
USGS	01193050	2017-07-25	9360	A
USGS	01193050	2017-07-26	8390	A
USGS	01193050	2017-07-27	9800	A
USGS	01193050	2017-07-28	10100	A
USGS	01193050	2017-07-29	9610	A
USGS	01193050	2017-07-30	7630	A
USGS	01193050	2017-07-31	5810	A
USGS	01193050	2017-08-01	6300	A
USGS	01193050	2017-08-02	7260	A
USGS	01193050	2017-08-03	8160	A
USGS	01193050	2017-08-04	7500	A
USGS	01193050	2017-08-05	9230	A
USGS	01193050	2017-08-06	10300	A
USGS	01193050	2017-08-07	7390	A
USGS	01193050	2017-08-08	8140	A
USGS	01193050	2017-08-09	9450	A
USGS	01193050	2017-08-10	7610	A
USGS	01193050	2017-08-11	6410	A
USGS	01193050	2017-08-12	6720	A
USGS	01193050	2017-08-13	6900	A
USGS	01193050	2017-08-14	6590	A
USGS	01193050	2017-08-15	6720	A
USGS	01193050	2017-08-16	6570	A
USGS	01193050	2017-08-17	6080	A
USGS	01193050	2017-08-18	6280	A
USGS	01193050	2017-08-19	8420	A
USGS	01193050	2017-08-20	9030	A
USGS	01193050	2017-08-21	7630	A
USGS	01193050	2017-08-22	7960	A
USGS	01193050	2017-08-23	9740	A
USGS	01193050	2017-08-24	9810	A
USGS	01193050	2017-08-25	8630	A
USGS	01193050	2017-08-26	7370	A
USGS	01193050	2017-08-27	5280	A
USGS	01193050	2017-08-28	4160	A
USGS	01193050	2017-08-29	4580	A
USGS	01193050	2017-08-30	5250	A
USGS	01193050	2017-08-31	5630	A
USGS	01193050	2017-09-01	4810	A
USGS	01193050	2017-09-02	3410	A
USGS	01193050	2017-09-03	3300	A
USGS	01193050	2017-09-04	5250	A
USGS	01193050	2017-09-05	8240	A
USGS	01193050	2017-09-06	11400	A
USGS	01193050	2017-09-07	13400	A
USGS	01193050	2017-09-08	12700	A
USGS	01193050	2017-09-09	12400	A
USGS	01193050	2017-09-10	10900	A
USGS	01193050	2017-09-11	7150	A
USGS	01193050	2017-09-12	5470	A
USGS	01193050	2017-09-13	6440	A
USGS	01193050	2017-09-14	6160	A
USGS	01193050	2017-09-15	6220	A
USGS	01193050	2017-09-16	6590	A
USGS	01193050	2017-09-17	5290	A
USGS	01193050	2017-09-18	5040	A
USGS	01193050	2017-09-19	4690	A
USGS	01193050	2017-09-20	4600	A
USGS	01193050	2017-09-21	4200	A
USGS	01193050	2017-09-22	4770	A
USGS	01193050	2017-09-23	5390	A
USGS	01193050	2017-09-24	4640	A
USGS	01193050	2017-09-25	4140	A
USGS	01193050	2017-09-26	5430	A
USGS	01193050	2017-09-27	4980	A
USGS	01193050	2017-09-28	5070	A
USGS	01193050	2017-09-29	4210	A
USGS	01193050	2017-09-30	3760	A
USGS	01193050	2017-10-01	3020	A
USGS	01193050	2017-10-02	2270	A
USGS	01193050	2017-10-03	2410	A
USGS	01193050	2017-10-04	3420	A
USGS	01193050	2017-10-05	3250	A
USGS	01193050	2017-10-06	2960	A
USGS	01193050	2017-10-07	3630	A
USGS	01193050	2017-10-08	4080	A
USGS	01193050	2017-10-09	4360	A
USGS	01193050	2017-10-10	6050	A
USGS	01193050	2017-10-11	6000	A
USGS	01193050	2017-10-12	5320	A
USGS	01193050	2017-10-13	3960	A
USGS	01193050	2017-10-14	2820	A
USGS	01193050	2017-10-15	2930	A
USGS	01193050	2017-10-16	3310	A
USGS	01193050	2017-10-17	2370	A
USGS	01193050	2017-10-18	2610	A
USGS	01193050	2017-10-19	1800	A
USGS	01193050	2017-10-20	977	A
USGS	01193050	2017-10-21	16.8	A
USGS	01193050	2017-10-22	758	A
USGS	01193050	2017-10-23	796	A
USGS	01193050	2017-10-24	2900	A
USGS	01193050	2017-10-25	10300	A
USGS	01193050	2017-10-26	15400	A
USGS	01193050	2017-10-27	15200	A
USGS	01193050	2017-10-28	17800	A
USGS	01193050	2017-10-29	24900	A
USGS	01193050	2017-10-30	40700	A
USGS	01193050	2017-10-31	58600	A
USGS	01193050	2017-11-01	63100	A
USGS	01193050	2017-11-02	50600	A
USGS	01193050	2017-11-03	34900	A
USGS	01193050	2017-11-04	24900	A
USGS	01193050	2017-11-05	21600	A
USGS	01193050	2017-11-06	22400	A
USGS	01193050	2017-11-07	22100	A
USGS	01193050	2017-11-08	20800	A
USGS	01193050	2017-11-09	20200	A
USGS	01193050	2017-11-10	19700	A
USGS	01193050	2017-11-11	16600	A
USGS	01193050	2017-11-12	16300	A
USGS	01193050	2017-11-13	15100	A
USGS	01193050	2017-11-14	13800	A
USGS	01193050	2017-11-15	11800	A
USGS	01193050	2017-11-16	11800	A
USGS	01193050	2017-11-17	12300	A
USGS	01193050	2017-11-18	11200	A
USGS	01193050	2017-11-19	14300	A
USGS	01193050	2017-11-20	13900	A
USGS	01193050	2017-11-21	14100	A
USGS	01193050	2017-11-22	16700	A
USGS	01193050	2017-11-23	16100	A
USGS	01193050	2017-11-24	14600	A
USGS	01193050	2017-11-25	14000	A
USGS	01193050	2017-11-26	14400	A
USGS	01193050	2017-11-27	12000	A
USGS	01193050	2017-11-28	10500	A
USGS	01193050	2017-11-29	11300	A
USGS	01193050	2017-11-30	9530	A
USGS	01193050	2017-12-01	10400	A
USGS	01193050	2017-12-02	11100	A
USGS	01193050	2017-12-03	9690	A
USGS	01193050	2017-12-04	9100	A
USGS	01193050	2017-12-05	9230	A
USGS	01193050	2017-12-06	11600	A
USGS	01193050	2017-12-07	13100	A
USGS	01193050	2017-12-08	16500	A
USGS	01193050	2017-12-09	18300	A
USGS	01193050	2017-12-10	17700	A
USGS	01193050	2017-12-11	14100	A
USGS	01193050	2017-12-12	12800	A
USGS	01193050	2017-12-13	14800	A
USGS	01193050	2017-12-14	12300	A
USGS	01193050	2017-12-15	11800	A
USGS	01193050	2017-12-16	12700	A
USGS	01193050	2017-12-17	9240	A
USGS	01193050	2017-12-18	8160	A
USGS	01193050	2017-12-19	10200	A
USGS	01193050	2017-12-20	10200	A
USGS	01193050	2017-12-21	8920	A
USGS	01193050	2017-12-22	10900	A
USGS	01193050	2017-12-23	12800	A
USGS	01193050	2017-12-24	12100	A
USGS	01193050	2017-12-25	12400	A
USGS	01193050	2017-12-26	12000	A
USGS	01193050	2017-12-27	9030	A
USGS	01193050	2017-12-28	8770	A
USGS	01193050	2017-12-29	8220	A
USGS	01193050	2017-12-30	8900	A
USGS	01193050	2017-12-31	9400	A
USGS	01193050	2018-01-01	8550	A
USGS	01193050	2018-01-02	9260	A
USGS	01193050	2018-01-03	9410	A
USGS	01193050	2018-01-04	9640	A
USGS	01193050	2018-01-05	10600	A:e
USGS	01193050	2018-01-06	8920	A:e
USGS	01193050	2018-01-07	8920	A:e
USGS	01193050	2018-01-08	9940	A:e
USGS	01193050	2018-01-09	10600	A:e
USGS	01193050	2018-01-10	10600	A:e
USGS	01193050	2018-01-11	9500	A:e
USGS	01193050	2018-01-12	11600	A:e
USGS	01193050	2018-01-13	24800	A:e
USGS	01193050	2018-01-14	45200	A:e
USGS	01193050	2018-01-15	56500	A:e
USGS	01193050	2018-01-16	53900	A:e
USGS	01193050	2018-01-17	48500	A:e
USGS	01193050	2018-01-18	41800	A:e
USGS	01193050	2018-01-19	32900	A
USGS	01193050	2018-01-20	27600	A
USGS	01193050	2018-01-21	25500	A
USGS	01193050	2018-01-22	24100	A
USGS	01193050	2018-01-23	27400	A
USGS	01193050	2018-01-24	35600	A
USGS	01193050	2018-01-25	38800	A
USGS	01193050	2018-01-26	36100	A
USGS	01193050	2018-01-27	29500	A
USGS	01193050	2018-01-28	24800	A
USGS	01193050	2018-01-29	22600	A
USGS	01193050	2018-01-30	24800	A
USGS	01193050	2018-01-31	25900	A
USGS	01193050	2018-02-01	23900	A
USGS	01193050	2018-02-02	21300	A
USGS	01193050	2018-02-03	16200	A
USGS	01193050	2018-02-04	16200	A
USGS	01193050	2018-02-05	20000	A
USGS	01193050	2018-02-06	19100	A
USGS	01193050	2018-02-07	18200	A
USGS	01193050	2018-02-08	16900	A
USGS	01193050	2018-02-09	15800	A
USGS	01193050	2018-02-10	17800	A
USGS	01193050	2018-02-11	20800	A
USGS	01193050	2018-02-12	27200	A
USGS	01193050	2018-02-13	30000	A
USGS	01193050	2018-02-14	28600	A
USGS	01193050	2018-02-15	25700	A
USGS	01193050	2018-02-16	22000	A
USGS	01193050	2018-02-17	22100	A
USGS	01193050	2018-02-18	24100	A
USGS	01193050	2018-02-19	24700	A
USGS	01193050	2018-02-20	25100	A
USGS	01193050	2018-02-21	26200	A
USGS	01193050	2018-02-22	33300	A
USGS	01193050	2018-02-23	46800	A
USGS	01193050	2018-02-24	51200	A
USGS	01193050	2018-02-25	46700	A
USGS	01193050	2018-02-26	43800	A
USGS	01193050	2018-02-27	39700	A
USGS	01193050	2018-02-28	34600	A
USGS	01193050	2018-03-01	33500	A
USGS	01193050	2018-03-02	39000	A
USGS	01193050	2018-03-03	47500	A
USGS	01193050	2018-03-04	49300	A
USGS	01193050	2018-03-05	45200	A
USGS	01193050	2018-03-06	40100	A
USGS	01193050	2018-03-07	36400	A
USGS	01193050	2018-03-08	34400	A
USGS	01193050	2018-03-09	33700	A
USGS	01193050	2018-03-10	32900	A
USGS	01193050	2018-03-11	29600	A
USGS	01193050	2018-03-12	26000	A
USGS	01193050	2018-03-13	26000	A
USGS	01193050	2018-03-14	26800	A
USGS	01193050	2018-03-15	25800	A
USGS	01193050	2018-03-16	23500	A
USGS	01193050	2018-03-17	21000	A
USGS	01193050	2018-03-18	19800	A
USGS	01193050	2018-03-19	18000	A:e
USGS	01193050	2018-03-20	16100	A:e
USGS	01193050	2018-03-21	16000	A:e
USGS	01193050	2018-03-22	16400	A:e
USGS	01193050	2018-03-23	17200	A
USGS	01193050	2018-03-24	15000	A
USGS	01193050	2018-03-25	14500	A
USGS	01193050	2018-03-26	15900	A
USGS	01193050	2018-03-27	16200	A
USGS	01193050	2018-03-28	15000	A
USGS	01193050	2018-03-29	14500	A
USGS	01193050	2018-03-30	16900	A
USGS	01193050	2018-03-31	24800	A
USGS	01193050	2018-04-01	35700	A
USGS	01193050	2018-04-02	39500	A
USGS	01193050	2018-04-03	39200	A
USGS	01193050	2018-04-04	39900	A
USGS	01193050	2018-04-05	40100	A
USGS	01193050	2018-04-06	39100	A
USGS	01193050	2018-04-07	38500	A
USGS	01193050	2018-04-08	34800	A
USGS	01193050	2018-04-09	31800	A
USGS	01193050	2018-04-10	29600	A
USGS	01193050	2018-04-11	28900	A
USGS	01193050	2018-04-12	27600	A
USGS	01193050	2018-04-13	25800	A
USGS	01193050	2018-04-14	27500	A
USGS	01193050	2018-04-15	34100	A
USGS	01193050	2018-04-16	45600	A
USGS	01193050	2018-04-17	57800	A
USGS	01193050	2018-04-18	62000	A
USGS	01193050	2018-04-19	63100	A
USGS	01193050	2018-04-20	60900	A
USGS	01193050	2018-04-21	53900	A
USGS	01193050	2018-04-22	45000	A
USGS	01193050	2018-04-23	39600	A
USGS	01193050	2018-04-24	39200	A
USGS	01193050	2018-04-25	41200	A
USGS	01193050	2018-04-26	50500	A
USGS	01193050	2018-04-27	61600	A
USGS	01193050	2018-04-28	67100	A
USGS	01193050	2018-04-29	66700	A
USGS	01193050	2018-04-30	66300	A
USGS	01193050	2018-05-01	68400	A
USGS	01193050	2018-05-02	67800	A
USGS	01193050	2018-05-03	64800	A
USGS	01193050	2018-05-04	62500	A
USGS	01193050	2018-05-05	59400	A
USGS	01193050	2018-05-06	53900	A
USGS	01193050	2018-05-07	52200	A
USGS	01193050	2018-05-08	51300	A
USGS	01193050	2018-05-09	46400	A
USGS	01193050	2018-05-10	37400	A
USGS	01193050	2018-05-11	28900	A
USGS	01193050	2018-05-12	24700	A
USGS	01193050	2018-05-13	23000	A
USGS	01193050	2018-05-14	20300	A
USGS	01193050	2018-05-15	20500	A
USGS	01193050	2018-05-16	22800	A
USGS	01193050	2018-05-17	22900	A
USGS	01193050	2018-05-18	21000	A
USGS	01193050	2018-05-19	19500	A
USGS	01193050	2018-05-20	20100	A
USGS	01193050	2018-05-21	19600	A
USGS	01193050	2018-05-22	17900	A
USGS	01193050	2018-05-23	17400	A
USGS	01193050	2018-05-24	15800	A
USGS	01193050	2018-05-25	15000	A
USGS	01193050	2018-05-26	13400	A
USGS	01193050	2018-05-27	12900	A
USGS	01193050	2018-05-28	12600	A
USGS	01193050	2018-05-29	10700	A
USGS	01193050	2018-05-30	10600	A
USGS	01193050	2018-05-31	11300	A
USGS	01193050	2018-06-01	10200	A
USGS	01193050	2018-06-02	8230	A
USGS	01193050	2018-06-03	7440	A
USGS	01193050	2018-06-04	8720	A
USGS	01193050	2018-06-05	8890	A
USGS	01193050	2018-06-06	9530	A
USGS	01193050	2018-06-07	10000	A
USGS	01193050	2018-06-08	9340	A
USGS	01193050	2018-06-09	8230	A
USGS	01193050	2018-06-10	7180	A
USGS	01193050	2018-06-11	6700	A
USGS	01193050	2018-06-12	6400	A
USGS	01193050	2018-06-13	5820	A
USGS	01193050	2018-06-14	6150	A
USGS	01193050	2018-06-15	5710	A
USGS	01193050	2018-06-16	5960	A
USGS	01193050	2018-06-17	6520	A
USGS	01193050	2018-06-18	7070	A
USGS	01193050	2018-06-19	8920	A
USGS	01193050	2018-06-20	7790	A
USGS	01193050	2018-06-21	8080	A
USGS	01193050	2018-06-22	7700	A
USGS	01193050	2018-06-23	6200	A
USGS	01193050	2018-06-24	6160	A
USGS	01193050	2018-06-25	7120	A
USGS	01193050	2018-06-26	6930	A
USGS	01193050	2018-06-27	6360	A
USGS	01193050	2018-06-28	9730	A
USGS	01193050	2018-06-29	17000	A
USGS	01193050	2018-06-30	18500	A
USGS	01193050	2018-07-01	16200	A
USGS	01193050	2018-07-02	13200	A
USGS	01193050	2018-07-03	11500	A
USGS	01193050	2018-07-04	10200	A
USGS	01193050	2018-07-05	9190	A
USGS	01193050	2018-07-06	9620	A
USGS	01193050	2018-07-07	7290	A
USGS	01193050	2018-07-08	4990	A
USGS	01193050	2018-07-09	4870	A
USGS	01193050	2018-07-10	5170	A
USGS	01193050	2018-07-11	6210	A
USGS	01193050	2018-07-12	5850	A
USGS	01193050	2018-07-13	4420	A
USGS	01193050	2018-07-14	3890	A
USGS	01193050	2018-07-15	4010	A
USGS	01193050	2018-07-16	4610	A
USGS	01193050	2018-07-17	7400	A
USGS	01193050	2018-07-18	11000	A
USGS	01193050	2018-07-19	9120	A
USGS	01193050	2018-07-20	7810	A
USGS	01193050	2018-07-21	6910	A
USGS	01193050	2018-07-22	7050	A
USGS	01193050	2018-07-23	9730	A
USGS	01193050	2018-07-24	15500	A
USGS	01193050	2018-07-25	19100	A
USGS	01193050	2018-07-26	20500	A
USGS	01193050	2018-07-27	25600	A
