# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-03-04 09:12:21 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07374000 Mississippi River at Baton Rouge, LA
# -----------------------------------------------------------------------------------
#
# Data provided for site 07374000
#            TS   parameter     statistic     Description
#         61176       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	61176_00060_00003	61176_00060_00003_cd
USGS	07374000	2016-10-03	407000	A
USGS	07374000	2016-10-04	400000	A
USGS	07374000	2016-10-05	392000	A
USGS	07374000	2016-10-06	386000	A
USGS	07374000	2016-10-07	379000	A
USGS	07374000	2016-10-08	373000	A
USGS	07374000	2016-10-09	373000	A
USGS	07374000	2016-10-10	372000	A
USGS	07374000	2016-10-11	375000	A
USGS	07374000	2016-10-12	383000	A
USGS	07374000	2016-10-13	389000	A
USGS	07374000	2016-10-14	389000	A
USGS	07374000	2016-10-15	389000	A
USGS	07374000	2016-10-16	391000	A
USGS	07374000	2016-10-17	394000	A
USGS	07374000	2016-10-18	399000	A
USGS	07374000	2016-10-19	404000	A
USGS	07374000	2016-10-20	406000	A
USGS	07374000	2016-10-21	406000	A
USGS	07374000	2016-10-22	401000	A
USGS	07374000	2016-10-23	392000	A
USGS	07374000	2016-10-24	381000	A
USGS	07374000	2016-10-25	371000	A
USGS	07374000	2016-10-26	364000	A
USGS	07374000	2016-10-27	353000	A
USGS	07374000	2016-10-28	346000	A
USGS	07374000	2016-10-29	343000	A
USGS	07374000	2016-10-30	344000	A
USGS	07374000	2016-10-31	349000	A
USGS	07374000	2016-11-01	356000	A
USGS	07374000	2016-11-02	363000	A
USGS	07374000	2016-11-03	363000	A
USGS	07374000	2016-11-04	360000	A
USGS	07374000	2016-11-05	352000	A
USGS	07374000	2016-11-06	342000	A
USGS	07374000	2016-11-07	327000	A
USGS	07374000	2016-11-08	318000	A
USGS	07374000	2016-11-09	314000	A
USGS	07374000	2016-11-10	305000	A
USGS	07374000	2016-11-11	296000	A
USGS	07374000	2016-11-12	294000	A
USGS	07374000	2016-11-13	293000	A
USGS	07374000	2016-11-14	292000	A
USGS	07374000	2016-11-15	293000	A
USGS	07374000	2016-11-16	291000	A
USGS	07374000	2016-11-17	289000	A
USGS	07374000	2016-11-18	286000	A
USGS	07374000	2016-11-19	281000	A
USGS	07374000	2016-11-20	276000	A
USGS	07374000	2016-11-21	266000	A
USGS	07374000	2016-11-22	257000	A
USGS	07374000	2016-11-23	252000	A
USGS	07374000	2016-11-24	247000	A
USGS	07374000	2016-11-25	237000	A
USGS	07374000	2016-11-26	232000	A
USGS	07374000	2016-11-27	229000	A
USGS	07374000	2016-11-28	231000	A
USGS	07374000	2016-11-29	236000	A
USGS	07374000	2016-11-30	236000	A
USGS	07374000	2016-12-01	234000	A
USGS	07374000	2016-12-02	231000	A
USGS	07374000	2016-12-03	237000	A
USGS	07374000	2016-12-04	253000	A
USGS	07374000	2016-12-05	267000	A
USGS	07374000	2016-12-06	283000	A
USGS	07374000	2016-12-07	291000	A
USGS	07374000	2016-12-08	301000	A
USGS	07374000	2016-12-09	313000	A
USGS	07374000	2016-12-10	312000	A
USGS	07374000	2016-12-11	313000	A
USGS	07374000	2016-12-12	325000	A
USGS	07374000	2016-12-13	338000	A
USGS	07374000	2016-12-14	348000	A
USGS	07374000	2016-12-15	351000	A
USGS	07374000	2016-12-16	349000	A
USGS	07374000	2016-12-17	344000	A
USGS	07374000	2016-12-18	336000	A
USGS	07374000	2016-12-19	336000	A
USGS	07374000	2016-12-20	332000	A
USGS	07374000	2016-12-21	329000	A
USGS	07374000	2016-12-22	327000	A
USGS	07374000	2016-12-23	327000	A
USGS	07374000	2016-12-24	328000	A
USGS	07374000	2016-12-25	329000	A
USGS	07374000	2016-12-26	331000	A
USGS	07374000	2016-12-27	340000	A
USGS	07374000	2016-12-28	355000	A
USGS	07374000	2016-12-29	379000	A
USGS	07374000	2016-12-30	406000	A
USGS	07374000	2016-12-31	430000	A
USGS	07374000	2017-01-01	458000	A
USGS	07374000	2017-01-02	469000	A
USGS	07374000	2017-01-03	476000	A
USGS	07374000	2017-01-04	486000	A
USGS	07374000	2017-01-05	488000	A
USGS	07374000	2017-01-06	492000	A
USGS	07374000	2017-01-07	502000	A
USGS	07374000	2017-01-08	508000	A
USGS	07374000	2017-01-09	510000	A
USGS	07374000	2017-01-10	509000	A
USGS	07374000	2017-01-11	508000	A
USGS	07374000	2017-01-12	502000	A
USGS	07374000	2017-01-13	495000	A
USGS	07374000	2017-01-14	488000	A
USGS	07374000	2017-01-15	483000	A
USGS	07374000	2017-01-16	481000	A:e
USGS	07374000	2017-01-17	475000	A:e
USGS	07374000	2017-01-18	464000	A:e
USGS	07374000	2017-01-19	462000	A:e
USGS	07374000	2017-01-20	484000	A:e
USGS	07374000	2017-01-21	513000	A:e
USGS	07374000	2017-01-22	529000	A:e
USGS	07374000	2017-01-23	541000	A
USGS	07374000	2017-01-24	557000	A
USGS	07374000	2017-01-25	578000	A
USGS	07374000	2017-01-26	598000	A
USGS	07374000	2017-01-27	617000	A
USGS	07374000	2017-01-28	632000	A
USGS	07374000	2017-01-29	646000	A
USGS	07374000	2017-01-30	656000	A
USGS	07374000	2017-01-31	665000	A
USGS	07374000	2017-02-01	670000	A
USGS	07374000	2017-02-02	674000	A
USGS	07374000	2017-02-03	676000	A
USGS	07374000	2017-02-04	675000	A
USGS	07374000	2017-02-05	671000	A
USGS	07374000	2017-02-06	670000	A
USGS	07374000	2017-02-07	665000	A
USGS	07374000	2017-02-08	657000	A
USGS	07374000	2017-02-09	642000	A
USGS	07374000	2017-02-10	622000	A
USGS	07374000	2017-02-11	601000	A
USGS	07374000	2017-02-12	575000	A
USGS	07374000	2017-02-13	547000	A
USGS	07374000	2017-02-14	517000	A
USGS	07374000	2017-02-15	493000	A
USGS	07374000	2017-02-16	474000	A
USGS	07374000	2017-02-17	465000	A
USGS	07374000	2017-02-18	463000	A
USGS	07374000	2017-02-19	466000	A
USGS	07374000	2017-02-20	469000	A
USGS	07374000	2017-02-21	472000	A
USGS	07374000	2017-02-22	471000	A
USGS	07374000	2017-02-23	473000	A
USGS	07374000	2017-02-24	469000	A
USGS	07374000	2017-02-25	464000	A
USGS	07374000	2017-02-26	458000	A
USGS	07374000	2017-02-27	451000	A
USGS	07374000	2017-02-28	442000	A
USGS	07374000	2017-03-01	432000	A
USGS	07374000	2017-03-02	425000	A
USGS	07374000	2017-03-03	423000	A
USGS	07374000	2017-03-04	416000	A
USGS	07374000	2017-03-05	403000	A
USGS	07374000	2017-03-06	396000	A
USGS	07374000	2017-03-07	396000	A
USGS	07374000	2017-03-08	405000	A
USGS	07374000	2017-03-09	421000	A
USGS	07374000	2017-03-10	449000	A
USGS	07374000	2017-03-11	485000	A
USGS	07374000	2017-03-12	524000	A
USGS	07374000	2017-03-13	555000	A
USGS	07374000	2017-03-14	580000	A
USGS	07374000	2017-03-15	597000	A
USGS	07374000	2017-03-16	611000	A
USGS	07374000	2017-03-17	622000	A
USGS	07374000	2017-03-18	629000	A
USGS	07374000	2017-03-19	632000	A
USGS	07374000	2017-03-20	629000	A
USGS	07374000	2017-03-21	621000	A
USGS	07374000	2017-03-22	608000	A
USGS	07374000	2017-03-23	593000	A
USGS	07374000	2017-03-24	576000	A
USGS	07374000	2017-03-25	557000	A
USGS	07374000	2017-03-26	537000	A
USGS	07374000	2017-03-27	520000	A
USGS	07374000	2017-03-28	505000	A
USGS	07374000	2017-03-29	495000	A
USGS	07374000	2017-03-30	501000	A
USGS	07374000	2017-03-31	505000	A
USGS	07374000	2017-04-01	505000	A
USGS	07374000	2017-04-02	504000	A
USGS	07374000	2017-04-03	522000	A
USGS	07374000	2017-04-04	554000	A
USGS	07374000	2017-04-05	576000	A
USGS	07374000	2017-04-06	587000	A
USGS	07374000	2017-04-07	598000	A
USGS	07374000	2017-04-08	608000	A
USGS	07374000	2017-04-09	620000	A
USGS	07374000	2017-04-10	633000	A
USGS	07374000	2017-04-11	648000	A
USGS	07374000	2017-04-12	662000	A
USGS	07374000	2017-04-13	678000	A
USGS	07374000	2017-04-14	695000	A
USGS	07374000	2017-04-15	713000	A
USGS	07374000	2017-04-16	731000	A
USGS	07374000	2017-04-17	745000	A
USGS	07374000	2017-04-18	756000	A
USGS	07374000	2017-04-19	759000	A
USGS	07374000	2017-04-20	755000	A
USGS	07374000	2017-04-21	749000	A
USGS	07374000	2017-04-22	741000	A
USGS	07374000	2017-04-23	731000	A
USGS	07374000	2017-04-24	718000	A
USGS	07374000	2017-04-25	708000	A
USGS	07374000	2017-04-26	694000	A
USGS	07374000	2017-04-27	681000	A
USGS	07374000	2017-04-28	673000	A
USGS	07374000	2017-04-29	674000	A
USGS	07374000	2017-04-30	687000	A
USGS	07374000	2017-05-01	702000	A
USGS	07374000	2017-05-02	719000	A
USGS	07374000	2017-05-03	746000	A
USGS	07374000	2017-05-04	782000	A
USGS	07374000	2017-05-05	799000	A
USGS	07374000	2017-05-06	823000	A
USGS	07374000	2017-05-07	847000	A
USGS	07374000	2017-05-08	867000	A
USGS	07374000	2017-05-09	884000	A
USGS	07374000	2017-05-10	900000	A
USGS	07374000	2017-05-11	918000	A
USGS	07374000	2017-05-12	940000	A
USGS	07374000	2017-05-13	963000	A
USGS	07374000	2017-05-14	984000	A
USGS	07374000	2017-05-15	1010000	A
USGS	07374000	2017-05-16	1030000	A
USGS	07374000	2017-05-17	1050000	A
USGS	07374000	2017-05-18	1080000	A
USGS	07374000	2017-05-19	1100000	A
USGS	07374000	2017-05-20	1120000	A
USGS	07374000	2017-05-21	1150000	A
USGS	07374000	2017-05-22	1180000	A
USGS	07374000	2017-05-23	1190000	A
USGS	07374000	2017-05-24	1200000	A
USGS	07374000	2017-05-25	1210000	A
USGS	07374000	2017-05-26	1210000	A
USGS	07374000	2017-05-27	1210000	A
USGS	07374000	2017-05-28	1220000	A
USGS	07374000	2017-05-29	1220000	A
USGS	07374000	2017-05-30	1220000	A
USGS	07374000	2017-05-31	1210000	A
USGS	07374000	2017-06-01	1210000	A
USGS	07374000	2017-06-02	1210000	A
USGS	07374000	2017-06-03	1200000	A
USGS	07374000	2017-06-04	1200000	A
USGS	07374000	2017-06-05	1190000	A
USGS	07374000	2017-06-06	1190000	A
USGS	07374000	2017-06-07	1180000	A
USGS	07374000	2017-06-08	1170000	A
USGS	07374000	2017-06-09	1160000	A
USGS	07374000	2017-06-10	1140000	A
USGS	07374000	2017-06-11	1130000	A
USGS	07374000	2017-06-12	1110000	A
USGS	07374000	2017-06-13	1090000	A
USGS	07374000	2017-06-14	1070000	A
USGS	07374000	2017-06-15	1050000	A
USGS	07374000	2017-06-16	1020000	A
USGS	07374000	2017-06-17	995000	A
USGS	07374000	2017-06-18	968000	A
USGS	07374000	2017-06-19	937000	A
USGS	07374000	2017-06-20	910000	A
USGS	07374000	2017-06-21	893000	A
USGS	07374000	2017-06-22	859000	A
USGS	07374000	2017-06-23	814000	A
USGS	07374000	2017-06-24	776000	A
USGS	07374000	2017-06-25	744000	A
USGS	07374000	2017-06-26	717000	A
USGS	07374000	2017-06-27	694000	A
USGS	07374000	2017-06-28	676000	A
USGS	07374000	2017-06-29	668000	A
USGS	07374000	2017-06-30	664000	A
USGS	07374000	2017-07-01	657000	A
USGS	07374000	2017-07-02	650000	A
USGS	07374000	2017-07-03	646000	A
USGS	07374000	2017-07-04	643000	A
USGS	07374000	2017-07-05	641000	A
USGS	07374000	2017-07-06	640000	A
USGS	07374000	2017-07-07	636000	A
USGS	07374000	2017-07-08	630000	A
USGS	07374000	2017-07-09	624000	A
USGS	07374000	2017-07-10	618000	A
USGS	07374000	2017-07-11	615000	A
USGS	07374000	2017-07-12	618000	A
USGS	07374000	2017-07-13	622000	A
USGS	07374000	2017-07-14	626000	A
USGS	07374000	2017-07-15	627000	A
USGS	07374000	2017-07-16	626000	A
USGS	07374000	2017-07-17	620000	A
USGS	07374000	2017-07-18	608000	A
USGS	07374000	2017-07-19	590000	A
USGS	07374000	2017-07-20	565000	A
USGS	07374000	2017-07-21	544000	A
USGS	07374000	2017-07-22	526000	A
USGS	07374000	2017-07-23	510000	A
USGS	07374000	2017-07-24	499000	A
USGS	07374000	2017-07-25	488000	A
USGS	07374000	2017-07-26	486000	A
USGS	07374000	2017-07-27	484000	A
USGS	07374000	2017-07-28	469000	A
USGS	07374000	2017-07-29	449000	A
USGS	07374000	2017-07-30	437000	A
USGS	07374000	2017-07-31	429000	A
USGS	07374000	2017-08-01	415000	A
USGS	07374000	2017-08-02	412000	A
USGS	07374000	2017-08-03	418000	A
USGS	07374000	2017-08-04	424000	A
USGS	07374000	2017-08-05	429000	A
USGS	07374000	2017-08-06	436000	A
USGS	07374000	2017-08-07	440000	A
USGS	07374000	2017-08-08	451000	A
USGS	07374000	2017-08-09	463000	A
USGS	07374000	2017-08-10	471000	A
USGS	07374000	2017-08-11	478000	A
USGS	07374000	2017-08-12	486000	A
USGS	07374000	2017-08-13	474000	A
USGS	07374000	2017-08-14	460000	A
USGS	07374000	2017-08-15	443000	A
USGS	07374000	2017-08-16	428000	A
USGS	07374000	2017-08-17	418000	A
USGS	07374000	2017-08-18	415000	A
USGS	07374000	2017-08-19	419000	A
USGS	07374000	2017-08-20	427000	A
USGS	07374000	2017-08-21	434000	A
USGS	07374000	2017-08-22	432000	A
USGS	07374000	2017-08-23	420000	A
USGS	07374000	2017-08-24	414000	A
USGS	07374000	2017-08-25	400000	A
USGS	07374000	2017-08-26	383000	A
USGS	07374000	2017-08-27	370000	A
USGS	07374000	2017-08-28	362000	A
USGS	07374000	2017-08-29	361000	A:e
USGS	07374000	2017-08-30	354000	A:e
USGS	07374000	2017-08-31	347000	A
USGS	07374000	2017-09-01	357000	A
USGS	07374000	2017-09-02	377000	A
USGS	07374000	2017-09-03	393000	A
USGS	07374000	2017-09-04	409000	A
USGS	07374000	2017-09-05	422000	A
USGS	07374000	2017-09-06	428000	A
USGS	07374000	2017-09-07	433000	A
USGS	07374000	2017-09-08	438000	A
USGS	07374000	2017-09-09	442000	A
USGS	07374000	2017-09-10	447000	A
USGS	07374000	2017-09-11	445000	A
USGS	07374000	2017-09-12	434000	A:e
USGS	07374000	2017-09-13	414000	A:e
USGS	07374000	2017-09-14	397000	A
USGS	07374000	2017-09-15	382000	A
USGS	07374000	2017-09-16	372000	A
USGS	07374000	2017-09-17	367000	A
USGS	07374000	2017-09-18	359000	A
USGS	07374000	2017-09-19	345000	A
USGS	07374000	2017-09-20	322000	A:e
USGS	07374000	2017-09-21	311000	A:e
USGS	07374000	2017-09-22	307000	A:e
USGS	07374000	2017-09-23	292000	A:e
USGS	07374000	2017-09-24	278000	A:e
USGS	07374000	2017-09-25	265000	A:e
USGS	07374000	2017-09-26	253000	A:e
USGS	07374000	2017-09-27	243000	A:e
USGS	07374000	2017-09-28	239000	A:e
USGS	07374000	2017-09-29	234000	A
USGS	07374000	2017-09-30	228000	A
USGS	07374000	2017-10-01	225000	A
USGS	07374000	2017-10-02	237000	A
USGS	07374000	2017-10-03	239000	A
USGS	07374000	2017-10-04	234000	A
USGS	07374000	2017-10-05	227000	A
USGS	07374000	2017-10-06	220000	A
USGS	07374000	2017-10-07	225000	A
USGS	07374000	2017-10-08	229000	A
USGS	07374000	2017-10-09	218000	A
USGS	07374000	2017-10-10	216000	A
USGS	07374000	2017-10-11	213000	A
USGS	07374000	2017-10-12	209000	A
USGS	07374000	2017-10-13	211000	A
USGS	07374000	2017-10-14	211000	A
USGS	07374000	2017-10-15	217000	A
USGS	07374000	2017-10-16	221000	A
USGS	07374000	2017-10-17	235000	A
USGS	07374000	2017-10-18	249000	A
USGS	07374000	2017-10-19	263000	A
USGS	07374000	2017-10-20	274000	A
USGS	07374000	2017-10-21	288000	A
USGS	07374000	2017-10-22	334000	A
USGS	07374000	2017-10-23	319000	A
USGS	07374000	2017-10-24	303000	A
USGS	07374000	2017-10-25	303000	A
USGS	07374000	2017-10-26	304000	A
USGS	07374000	2017-10-27	305000	A
USGS	07374000	2017-10-28	308000	A
USGS	07374000	2017-10-29	307000	A
USGS	07374000	2017-10-30	305000	A
USGS	07374000	2017-10-31	302000	A
USGS	07374000	2017-11-01	304000	A
USGS	07374000	2017-11-02	314000	A
USGS	07374000	2017-11-03	318000	A
USGS	07374000	2017-11-04	326000	A
USGS	07374000	2017-11-05	333000	A
USGS	07374000	2017-11-06	337000	A
USGS	07374000	2017-11-07	340000	A
USGS	07374000	2017-11-08	343000	A
USGS	07374000	2017-11-09	343000	A
USGS	07374000	2017-11-10	346000	A
USGS	07374000	2017-11-11	348000	A
USGS	07374000	2017-11-12	353000	A
USGS	07374000	2017-11-13	357000	A
USGS	07374000	2017-11-14	362000	A
USGS	07374000	2017-11-15	371000	A
USGS	07374000	2017-11-16	387000	A
USGS	07374000	2017-11-17	405000	A
USGS	07374000	2017-11-18	422000	A
USGS	07374000	2017-11-19	435000	A
USGS	07374000	2017-11-20	443000	A
USGS	07374000	2017-11-21	439000	A
USGS	07374000	2017-11-22	428000	A
USGS	07374000	2017-11-23	413000	A
USGS	07374000	2017-11-24	393000	A
USGS	07374000	2017-11-25	372000	A
USGS	07374000	2017-11-26	353000	A
USGS	07374000	2017-11-27	337000	A
USGS	07374000	2017-11-28	327000	A
USGS	07374000	2017-11-29	323000	A
USGS	07374000	2017-11-30	323000	A
USGS	07374000	2017-12-01	325000	A
USGS	07374000	2017-12-02	330000	A
USGS	07374000	2017-12-03	335000	A
USGS	07374000	2017-12-04	340000	A
USGS	07374000	2017-12-05	343000	A
USGS	07374000	2017-12-06	343000	A
USGS	07374000	2017-12-07	340000	A
USGS	07374000	2017-12-08	335000	A
USGS	07374000	2017-12-09	321000	A
USGS	07374000	2017-12-10	305000	A
USGS	07374000	2017-12-11	292000	A
USGS	07374000	2017-12-12	283000	A
USGS	07374000	2017-12-13	272000	A
USGS	07374000	2017-12-14	263000	A
USGS	07374000	2017-12-15	254000	A
USGS	07374000	2017-12-16	248000	A
USGS	07374000	2017-12-17	247000	A
USGS	07374000	2017-12-18	240000	A
USGS	07374000	2017-12-19	234000	A
USGS	07374000	2017-12-20	231000	A
USGS	07374000	2017-12-21	227000	A
USGS	07374000	2017-12-22	233000	A
USGS	07374000	2017-12-23	246000	A
USGS	07374000	2017-12-24	255000	A
USGS	07374000	2017-12-25	266000	A
USGS	07374000	2017-12-26	279000	A
USGS	07374000	2017-12-27	298000	A
USGS	07374000	2017-12-28	317000	A
USGS	07374000	2017-12-29	329000	A
USGS	07374000	2017-12-30	339000	A
USGS	07374000	2017-12-31	361000	A
USGS	07374000	2018-01-01	391000	A
USGS	07374000	2018-01-02	417000	A
USGS	07374000	2018-01-03	434000	A
USGS	07374000	2018-01-04	443000	A
USGS	07374000	2018-01-05	441000	A
USGS	07374000	2018-01-06	433000	A
USGS	07374000	2018-01-07	420000	A
USGS	07374000	2018-01-08	410000	A
USGS	07374000	2018-01-09	392000	A
USGS	07374000	2018-01-10	371000	A
USGS	07374000	2018-01-11	348000	A
USGS	07374000	2018-01-12	327000	A
USGS	07374000	2018-01-13	306000	A
USGS	07374000	2018-01-14	291000	A
USGS	07374000	2018-01-15	278000	A
USGS	07374000	2018-01-16	273000	A
USGS	07374000	2018-01-17	269000	A
USGS	07374000	2018-01-18	261000	A
USGS	07374000	2018-01-19	257000	A
USGS	07374000	2018-01-20	264000	A
USGS	07374000	2018-01-21	277000	A
USGS	07374000	2018-01-22	294000	A
USGS	07374000	2018-01-23	321000	A
USGS	07374000	2018-01-24	350000	A
USGS	07374000	2018-01-25	375000	A
USGS	07374000	2018-01-26	397000	A
USGS	07374000	2018-01-27	420000	A
USGS	07374000	2018-01-28	436000	A
USGS	07374000	2018-01-29	430000	A
USGS	07374000	2018-01-30	419000	A
USGS	07374000	2018-01-31	403000	A
USGS	07374000	2018-02-01	389000	A
USGS	07374000	2018-02-02	387000	A
USGS	07374000	2018-02-03	392000	A
USGS	07374000	2018-02-04	399000	A
USGS	07374000	2018-02-05	411000	A
USGS	07374000	2018-02-06	425000	A
USGS	07374000	2018-02-07	437000	A
USGS	07374000	2018-02-08	454000	A
USGS	07374000	2018-02-09	468000	A
USGS	07374000	2018-02-10	481000	A
USGS	07374000	2018-02-11	490000	A
USGS	07374000	2018-02-12	499000	A
USGS	07374000	2018-02-13	503000	A
USGS	07374000	2018-02-14	506000	A
USGS	07374000	2018-02-15	509000	A
USGS	07374000	2018-02-16	524000	A
USGS	07374000	2018-02-17	549000	A
USGS	07374000	2018-02-18	577000	A
USGS	07374000	2018-02-19	600000	A
USGS	07374000	2018-02-20	621000	A
USGS	07374000	2018-02-21	636000	A
USGS	07374000	2018-02-22	647000	A
USGS	07374000	2018-02-23	667000	A
USGS	07374000	2018-02-24	699000	A
USGS	07374000	2018-02-25	739000	A
USGS	07374000	2018-02-26	790000	A
USGS	07374000	2018-02-27	830000	A
USGS	07374000	2018-02-28	868000	A
USGS	07374000	2018-03-01	903000	A
USGS	07374000	2018-03-02	936000	A
USGS	07374000	2018-03-03	965000	A
USGS	07374000	2018-03-04	996000	A
USGS	07374000	2018-03-05	1030000	A
USGS	07374000	2018-03-06	1080000	A
USGS	07374000	2018-03-07	1120000	A
USGS	07374000	2018-03-08	1160000	A
USGS	07374000	2018-03-09	1200000	A
USGS	07374000	2018-03-10	1230000	A
USGS	07374000	2018-03-11	1260000	A
USGS	07374000	2018-03-12	1290000	A
USGS	07374000	2018-03-13	1310000	A
USGS	07374000	2018-03-14	1320000	A
USGS	07374000	2018-03-15	1320000	A
USGS	07374000	2018-03-16	1320000	A
USGS	07374000	2018-03-17	1330000	A
USGS	07374000	2018-03-18	1350000	A
USGS	07374000	2018-03-19	1350000	A
USGS	07374000	2018-03-20	1350000	A
USGS	07374000	2018-03-21	1340000	A
USGS	07374000	2018-03-22	1340000	A
USGS	07374000	2018-03-23	1320000	A
USGS	07374000	2018-03-24	1310000	A
USGS	07374000	2018-03-25	1290000	A
USGS	07374000	2018-03-26	1270000	A
USGS	07374000	2018-03-27	1240000	A
USGS	07374000	2018-03-28	1200000	A
USGS	07374000	2018-03-29	1160000	A
USGS	07374000	2018-03-30	1120000	A
USGS	07374000	2018-03-31	1080000	A
USGS	07374000	2018-04-01	1050000	A
USGS	07374000	2018-04-02	1030000	A
USGS	07374000	2018-04-03	1010000	A
USGS	07374000	2018-04-04	1010000	A
USGS	07374000	2018-04-05	999000	A
USGS	07374000	2018-04-06	996000	A
USGS	07374000	2018-04-07	1010000	A
USGS	07374000	2018-04-08	1020000	A
USGS	07374000	2018-04-09	1020000	A
USGS	07374000	2018-04-10	1030000	A
USGS	07374000	2018-04-11	1040000	A
USGS	07374000	2018-04-12	1040000	A
USGS	07374000	2018-04-13	1040000	A
USGS	07374000	2018-04-14	1050000	A
USGS	07374000	2018-04-15	1050000	A
USGS	07374000	2018-04-16	1050000	A
USGS	07374000	2018-04-17	1040000	A
USGS	07374000	2018-04-18	1040000	A
USGS	07374000	2018-04-19	1050000	A
USGS	07374000	2018-04-20	1040000	A
USGS	07374000	2018-04-21	1040000	A
USGS	07374000	2018-04-22	1050000	A
USGS	07374000	2018-04-23	1050000	A
USGS	07374000	2018-04-24	1050000	A
USGS	07374000	2018-04-25	1050000	A
USGS	07374000	2018-04-26	1040000	A
USGS	07374000	2018-04-27	1040000	A
USGS	07374000	2018-04-28	1030000	A
USGS	07374000	2018-04-29	1020000	A
USGS	07374000	2018-04-30	1010000	A
USGS	07374000	2018-05-01	997000	A
USGS	07374000	2018-05-02	989000	A
USGS	07374000	2018-05-03	982000	A
USGS	07374000	2018-05-04	977000	A
USGS	07374000	2018-05-05	975000	A
USGS	07374000	2018-05-06	972000	A
USGS	07374000	2018-05-07	968000	A
USGS	07374000	2018-05-08	962000	A
USGS	07374000	2018-05-09	954000	A
USGS	07374000	2018-05-10	945000	A
USGS	07374000	2018-05-11	930000	A
USGS	07374000	2018-05-12	912000	A
USGS	07374000	2018-05-13	889000	A
USGS	07374000	2018-05-14	867000	A
USGS	07374000	2018-05-15	842000	A
USGS	07374000	2018-05-16	816000	A
USGS	07374000	2018-05-17	794000	A
USGS	07374000	2018-05-18	774000	A
USGS	07374000	2018-05-19	758000	A
USGS	07374000	2018-05-20	742000	A
USGS	07374000	2018-05-21	723000	A
USGS	07374000	2018-05-22	704000	A
USGS	07374000	2018-05-23	689000	A
USGS	07374000	2018-05-24	673000	A
USGS	07374000	2018-05-25	659000	A
USGS	07374000	2018-05-26	653000	A
USGS	07374000	2018-05-27	650000	A
USGS	07374000	2018-05-28	651000	A
USGS	07374000	2018-05-29	654000	A
USGS	07374000	2018-05-30	657000	A
USGS	07374000	2018-05-31	653000	A
USGS	07374000	2018-06-01	652000	A
USGS	07374000	2018-06-02	651000	A
USGS	07374000	2018-06-03	646000	A
USGS	07374000	2018-06-04	644000	A
USGS	07374000	2018-06-05	640000	A
USGS	07374000	2018-06-06	636000	A
USGS	07374000	2018-06-07	628000	A
USGS	07374000	2018-06-08	622000	A
USGS	07374000	2018-06-09	615000	A
USGS	07374000	2018-06-10	614000	A
USGS	07374000	2018-06-11	609000	A
USGS	07374000	2018-06-12	599000	A
USGS	07374000	2018-06-13	586000	A
USGS	07374000	2018-06-14	566000	A
USGS	07374000	2018-06-15	545000	A
USGS	07374000	2018-06-16	525000	A
USGS	07374000	2018-06-17	505000	A
USGS	07374000	2018-06-18	487000	A
USGS	07374000	2018-06-19	472000	A
USGS	07374000	2018-06-20	463000	A
USGS	07374000	2018-06-21	461000	A:e
USGS	07374000	2018-06-22	463000	A
USGS	07374000	2018-06-23	468000	A
USGS	07374000	2018-06-24	478000	A
USGS	07374000	2018-06-25	489000	A
USGS	07374000	2018-06-26	494000	A
USGS	07374000	2018-06-27	492000	A
USGS	07374000	2018-06-28	487000	A
USGS	07374000	2018-06-29	480000	A
USGS	07374000	2018-06-30	473000	A
USGS	07374000	2018-07-01	474000	A
USGS	07374000	2018-07-02	480000	A:e
USGS	07374000	2018-07-03	498000	A
USGS	07374000	2018-07-04	521000	A
USGS	07374000	2018-07-05	543000	A
USGS	07374000	2018-07-06	563000	A
USGS	07374000	2018-07-07	578000	A
USGS	07374000	2018-07-08	589000	A
USGS	07374000	2018-07-09	596000	A
USGS	07374000	2018-07-10	598000	A
USGS	07374000	2018-07-11	597000	A
USGS	07374000	2018-07-12	592000	A
USGS	07374000	2018-07-13	586000	A
USGS	07374000	2018-07-14	579000	A
USGS	07374000	2018-07-15	570000	A
USGS	07374000	2018-07-16	560000	A
USGS	07374000	2018-07-17	550000	A
USGS	07374000	2018-07-18	533000	A
USGS	07374000	2018-07-19	512000	A
USGS	07374000	2018-07-20	493000	A
USGS	07374000	2018-07-21	476000	A
USGS	07374000	2018-07-22	459000	A
USGS	07374000	2018-07-23	445000	A
USGS	07374000	2018-07-24	431000	A
USGS	07374000	2018-07-25	416000	A
USGS	07374000	2018-07-26	401000	A
USGS	07374000	2018-07-27	392000	A
USGS	07374000	2018-07-28	386000	A
USGS	07374000	2018-07-29	381000	A
USGS	07374000	2018-07-30	379000	A
